play,mean_rewards,mean_food_eaten
1,-0.5680000000000001,1.08
2,-0.6000000000000001,1.0
3,-0.4879999999999999,1.28
4,-0.664,0.84
5,-0.5680000000000001,1.08
6,-0.22399999999999992,1.96
7,-0.552,1.12
8,-0.37599999999999995,1.56
9,-0.2079999999999999,1.98
10,-0.6960000000000001,0.76
11,-0.616,0.96
12,-0.632,0.92
13,-0.5359999999999999,1.16
14,-0.5119999999999999,1.22
15,-0.5840000000000002,1.04
16,-0.52,1.2
17,-0.6720000000000002,0.82
18,-0.4640000000000002,1.34
19,-0.39199999999999996,1.52
20,-0.256,1.86
21,-0.11199999999999999,2.22
22,-0.10399999999999993,2.26
23,-0.552,1.12
24,-0.528,1.18
25,-0.6960000000000002,0.76
26,-0.272,1.82
27,-0.44799999999999995,1.38
28,-0.6080000000000001,0.98
29,-0.7040000000000002,0.74
30,-0.9520000000000002,0.12
31,-0.5920000000000001,1.02
32,-0.6800000000000002,0.8
33,-0.624,0.94
34,-0.6240000000000001,0.94
35,-0.4800000000000002,1.3
36,-0.376,1.56
37,0.18400000000000005,2.98
38,-0.3840000000000001,1.54
39,-0.37599999999999995,1.58
40,0.016000000000000025,2.54
41,-0.128,2.18
42,-0.5200000000000001,1.2
43,-0.055999999999999966,2.36
44,-0.33599999999999997,1.66
45,-0.4959999999999999,1.26
46,-0.52,1.2
47,-0.5040000000000001,1.24
48,-0.24799999999999994,1.88
49,-0.296,1.76
50,-0.3199999999999999,1.7
51,-0.38399999999999984,1.54
52,-0.09600000000000002,2.26
53,0.19200000000000003,2.98
54,-0.17599999999999993,2.06
55,0.144,2.86
56,-0.5920000000000002,1.02
57,0.5840000000000001,3.96
58,0.18400000000000005,2.96
59,0.30399999999999994,3.26
60,-0.19999999999999996,2.0
61,-0.29599999999999993,1.76
62,0.4560000000000002,3.64
63,0.23200000000000004,3.08
64,0.548,3.82
65,0.048,2.62
66,-0.12799999999999997,2.2
67,-0.13599999999999998,2.16
68,-0.4160000000000001,1.46
69,-0.20799999999999993,1.98
70,0.22399999999999998,3.06
71,-0.39999999999999986,1.5
72,-0.09599999999999995,2.26
73,-0.040000000000000036,2.4
74,-0.33599999999999985,1.66
75,-0.21599999999999994,1.96
76,0.3599999999999999,3.4
77,0.16000000000000011,2.9
78,0.2240000000000001,3.06
79,-0.2,2.0
80,-0.8240000000000001,0.44
81,1.1520000000000001,5.38
82,0.9759999999999998,4.94
83,0.5199999999999999,3.8
84,-0.040000000000000015,2.4
85,-0.15999999999999995,2.1
86,-0.09599999999999997,2.26
87,0.09600000000000004,2.74
88,0.7399999999999999,4.32
89,-0.28799999999999987,1.78
90,-0.2479999999999999,1.88
91,0.22400000000000003,3.06
92,-0.552,1.12
93,0.932,4.78
94,1.0479999999999996,5.12
95,0.7999999999999996,4.5
96,0.352,3.4
97,0.4959999999999998,3.74
98,0.536,3.84
99,0.35200000000000004,3.38
100,0.8879999999999997,4.72
101,0.02399999999999998,2.56
102,0.4639999999999999,3.66
103,0.2,3.0
104,0.20800000000000016,3.02
105,-0.23199999999999987,1.92
106,-0.11199999999999997,2.22
107,0.43200000000000005,3.58
108,0.41999999999999993,3.5
109,1.6920000000000002,6.58
110,0.4880000000000001,3.72
111,1.204,5.46
112,0.30400000000000005,3.26
113,0.22000000000000008,3.0
114,0.8640000000000002,4.56
115,-0.088,2.28
116,0.6119999999999999,3.98
117,0.272,3.18
118,1.4080000000000001,5.82
119,1.136,5.34
120,1.5480000000000005,6.22
121,0.6239999999999999,4.06
122,0.44,3.62
123,0.17600000000000002,2.94
124,0.08000000000000003,2.7
125,1.5520000000000005,6.28
126,1.9519999999999995,7.18
127,0.6719999999999999,4.18
128,0.7399999999999999,4.3
129,0.22400000000000006,3.06
130,2.988,9.42
131,0.33199999999999996,3.28
132,0.45599999999999996,3.64
133,2.2439999999999998,7.86
134,1.076,5.14
135,1.16,5.4
136,1.1199999999999999,5.2
137,1.4840000000000004,6.06
138,1.864,7.06
139,0.9519999999999998,4.78
140,1.1280000000000001,5.32
141,0.5519999999999999,3.88
142,1.0240000000000002,5.06
