play,mean_rewards,mean_food_eaten
1,-0.4079999999999999,1.48
2,-0.3999999999999999,1.52
3,-0.6960000000000001,0.76
4,0.04000000000000003,2.6
5,-0.03199999999999999,2.44
6,-0.15999999999999998,2.1
7,-0.32,1.7
8,-0.39199999999999996,1.52
9,-0.7360000000000002,0.66
10,-0.6640000000000001,0.84
11,-0.7040000000000002,0.74
12,-0.5519999999999999,1.12
13,-0.4159999999999998,1.46
14,-0.496,1.26
15,-0.5760000000000002,1.06
16,-0.288,1.78
17,-0.21599999999999994,1.96
18,-0.43200000000000005,1.42
19,-0.6000000000000001,1.0
20,-0.9359999999999999,0.16
21,-0.664,0.84
22,-0.15199999999999994,2.12
23,-0.936,0.16
24,-0.7120000000000002,0.72
25,-0.5680000000000001,1.08
26,-0.3600000000000002,1.6
27,-0.23999999999999994,1.9
28,-0.46399999999999986,1.34
29,-0.9040000000000004,0.24
30,-0.4960000000000001,1.26
31,-0.7680000000000003,0.58
32,-0.3999999999999999,1.5
33,-0.5600000000000002,1.1
34,-0.8240000000000001,0.44
35,-0.7839999999999999,0.54
36,-0.6000000000000001,1.0
37,-0.6079999999999999,0.98
38,-0.6400000000000001,0.9
39,-0.3039999999999999,1.74
40,-0.28799999999999987,1.78
41,-0.7120000000000002,0.72
42,-0.32,1.7
43,-0.6080000000000002,0.98
44,-0.47200000000000003,1.32
45,-0.4400000000000002,1.4
46,-0.6,1.0
47,-0.4960000000000001,1.26
48,-0.576,1.06
49,-0.7040000000000001,0.74
50,-0.3039999999999998,1.74
51,-0.4479999999999999,1.38
52,-0.5520000000000002,1.12
53,-0.4079999999999999,1.48
54,-0.184,2.04
55,0.23199999999999998,3.08
56,-0.040000000000000015,2.4
57,0.023999999999999987,2.56
58,0.12800000000000003,2.82
59,0.2880000000000001,3.22
60,0.11200000000000002,2.78
61,-0.2639999999999999,1.84
62,0.56,3.9
63,-0.424,1.44
64,-0.38400000000000006,1.54
65,0.4000000000000001,3.5
66,0.35600000000000015,3.34
67,0.08000000000000002,2.7
68,1.224,5.56
69,-0.10399999999999997,2.24
70,-0.21599999999999994,1.96
