play,mean_rewards,mean_food_eaten
1,-0.5040000000000002,1.24
2,-0.5600000000000002,1.1
3,-0.344,1.64
4,0.064,2.66
5,0.007999999999999957,2.52
6,-0.007999999999999978,2.48
7,0.20800000000000005,3.02
8,-0.055999999999999994,2.36
9,-0.128,2.18
10,0.304,3.26
11,-0.007999999999999972,2.48
12,0.10400000000000002,2.76
13,0.16800000000000007,2.94
14,0.1280000000000001,2.82
15,-0.192,2.02
16,0.344,3.36
17,0.016000000000000018,2.54
18,0.27199999999999996,3.2
19,0.072,2.68
20,0.20000000000000007,3.0
21,0.41600000000000004,3.56
22,0.31199999999999994,3.28
23,-0.09599999999999997,2.26
24,0.12000000000000012,2.8
25,0.008000000000000061,2.52
26,0.2320000000000001,3.08
27,0.16800000000000012,2.92
28,-0.015999999999999997,2.46
29,-0.09599999999999997,2.26
30,0.24800000000000008,3.12
31,0.296,3.24
32,0.08000000000000002,2.7
33,-0.15199999999999997,2.14
34,0.264,3.16
35,0.23200000000000004,3.08
36,0.43200000000000005,3.58
37,-0.12000000000000002,2.2
38,0.168,2.92
39,0.17600000000000007,2.94
40,0.4159999999999999,3.54
41,-0.32799999999999996,1.68
42,0.12800000000000003,2.82
43,0.7119999999999997,4.28
44,0.184,2.96
45,-0.048,2.38
46,0.536,3.84
47,0.8080000000000002,4.52
48,0.16,2.92
49,0.408,3.52
50,0.6639999999999999,4.2
51,0.7759999999999999,4.44
52,0.4000000000000001,3.5
53,0.5599999999999997,3.9
54,0.43199999999999994,3.58
55,0.6799999999999997,4.2
56,0.35999999999999993,3.4
57,0.4160000000000001,3.54
58,0.856,4.64
59,0.408,3.54
60,0.2,3.0
61,0.43199999999999994,3.58
62,0.3879999999999999,3.42
63,0.408,3.52
64,0.7519999999999999,4.38
65,0.7119999999999999,4.28
66,0.29600000000000004,3.24
67,0.015999999999999997,2.54
68,0.6080000000000001,4.02
69,0.5840000000000001,3.96
70,0.8399999999999997,4.62
71,0.568,3.92
72,0.6879999999999998,4.22
73,0.5679999999999998,3.92
74,0.7120000000000001,4.28
75,0.47199999999999986,3.68
76,0.7919999999999999,4.48
77,0.544,3.86
78,1.2000000000000002,5.5
79,0.7919999999999999,4.48
80,0.8319999999999999,4.58
81,0.856,4.66
82,0.6639999999999999,4.16
83,0.7279999999999999,4.32
84,1.2800000000000002,5.7
85,0.7399999999999999,4.32
86,0.9119999999999996,4.78
87,0.8319999999999999,4.58
88,1.1159999999999999,5.24
89,0.688,4.24
90,1.1279999999999997,5.34
91,1.1360000000000001,5.34
92,1.2319999999999998,5.58
93,1.7279999999999998,6.72
94,1.2079999999999997,5.52
95,0.976,4.94
96,1.184,5.46
97,1.7519999999999996,6.78
98,1.536,6.34
99,0.9519999999999997,4.88
100,0.9599999999999999,4.9
101,0.856,4.64
102,1.5759999999999996,6.46
103,1.3760000000000003,5.86
104,0.7120000000000001,4.28
105,1.216,5.54
106,1.3159999999999998,5.74
107,2.0880000000000005,7.62
108,1.8040000000000003,6.86
109,1.4479999999999993,6.12
110,1.9360000000000002,7.26
111,1.92,7.22
112,2.3319999999999994,8.08
113,1.4519999999999995,6.08
114,2.7120000000000006,8.98
115,1.8239999999999998,6.96
116,2.144,7.68
117,2.1639999999999997,7.86
118,2.204,7.86
119,2.316,8.14
120,2.8160000000000003,9.34
121,1.956,7.24
122,2.707999999999999,8.82
123,3.2360000000000007,10.04
124,2.6679999999999997,8.92
125,3.355999999999999,10.24
126,2.8920000000000003,9.5
127,3.6959999999999984,10.94
128,3.1320000000000006,9.82
129,2.6639999999999997,8.88
130,3.3439999999999994,10.36
131,2.9120000000000004,9.28
132,2.8319999999999994,9.08
133,3.0679999999999996,9.76
134,3.4,10.42
135,2.7800000000000007,9.0
136,3.075999999999999,9.74
137,3.684,10.96
138,3.9919999999999987,11.7
139,3.8039999999999994,11.24
140,3.484,10.56
141,3.631999999999999,10.88
142,3.496000000000001,10.64
143,3.8960000000000004,11.54
144,3.152000000000001,9.88
145,3.2960000000000003,10.04
146,3.5,10.5
147,3.4240000000000004,10.56
148,3.2680000000000002,10.04
149,3.528,10.62
150,3.1519999999999997,10.1
151,3.3160000000000003,10.04
152,3.0959999999999996,9.74
153,3.403999999999999,10.48
154,4.067999999999999,11.64
155,3.5799999999999987,10.7
156,2.9199999999999995,9.42
157,2.876000000000001,9.24
158,3.428000000000001,10.34
159,3.248,10.14
160,3.224,9.96
161,3.527999999999999,10.72
162,3.8,11.1
163,3.5599999999999996,10.5
164,3.775999999999999,11.14
165,3.399999999999999,10.3
166,4.143999999999999,11.86
167,3.467999999999999,10.32
168,3.852,11.28
169,3.0399999999999996,9.52
170,2.735999999999999,9.16
171,2.92,9.1
172,2.9599999999999995,9.4
173,2.9479999999999995,9.34
174,4.3919999999999995,12.28
175,3.28,10.0
176,4.447999999999999,12.62
177,4.1400000000000015,11.8
178,3.7479999999999993,11.32
179,3.123999999999999,9.96
180,3.404,10.26
181,3.935999999999999,11.74
182,3.975999999999999,11.64
183,3.5280000000000005,10.44
184,4.015999999999999,11.64
185,3.804,10.96
186,3.824,11.06
187,4.02,11.5
188,3.899999999999999,11.3
189,4.164000000000001,11.66
190,4.316,12.24
191,3.6000000000000005,10.8
192,3.1519999999999997,9.7
193,2.8960000000000004,9.24
194,4.444,12.66
195,3.1799999999999993,10.0
196,4.171999999999999,11.98
197,3.0239999999999987,9.66
198,3.847999999999999,11.32
199,3.807999999999999,11.36
200,4.159999999999999,11.92
201,3.367999999999999,10.34
202,3.2719999999999994,9.98
203,3.8079999999999985,11.32
204,3.924000000000001,11.56
205,3.508,10.62
206,4.039999999999999,11.6
207,3.7799999999999994,11.42
208,3.347999999999999,10.42
209,3.7959999999999985,11.14
210,3.764,10.86
211,4.207999999999999,11.92
212,3.3399999999999994,10.2
213,3.2920000000000003,10.18
214,3.444,10.56
215,3.708,10.82
216,4.292000000000001,11.88
217,3.856,11.24
