play,mean_rewards,mean_food_eaten
1,-0.504,1.24
2,-0.5120000000000001,1.22
3,-0.1679999999999999,2.08
4,0.22400000000000012,3.1
5,-0.11199999999999992,2.24
6,-0.023999999999999962,2.44
7,0.31200000000000006,3.28
8,0.376,3.44
9,0.592,3.98
10,0.016000000000000056,2.54
11,0.27200000000000013,3.18
12,0.256,3.14
13,0.3680000000000001,3.42
14,0.36800000000000005,3.42
15,0.752,4.38
16,0.1280000000000001,2.82
17,0.7360000000000001,4.34
18,0.25600000000000006,3.14
19,0.352,3.38
20,0.11200000000000015,2.78
21,0.42400000000000015,3.56
22,0.32799999999999985,3.32
23,0.152,2.88
24,0.14400000000000002,2.86
25,0.05600000000000004,2.64
26,0.384,3.46
27,0.18400000000000002,2.96
28,0.33599999999999997,3.34
29,0.3599999999999999,3.4
30,0.376,3.44
31,0.32000000000000006,3.3
32,0.32799999999999996,3.32
33,0.648,4.12
34,1.3039999999999998,5.76
35,0.2960000000000001,3.24
36,0.544,3.86
37,0.3919999999999998,3.48
38,0.10400000000000002,2.76
39,1.0159999999999993,5.04
40,0.6559999999999999,4.14
41,0.30400000000000005,3.26
42,0.5519999999999998,3.9
43,0.5760000000000001,3.94
44,0.13200000000000006,2.78
45,-0.09599999999999997,2.26
46,0.16,2.9
47,0.2320000000000001,3.08
48,-1.5543122344752193e-17,2.5
49,0.608,4.02
50,0.336,3.34
51,0.528,3.82
52,0.40800000000000003,3.52
53,0.43199999999999983,3.58
54,0.42400000000000004,3.56
55,0.272,3.18
56,0.56,3.9
57,0.644,4.06
58,0.21600000000000008,3.04
59,0.49599999999999994,3.74
60,0.8000000000000002,4.5
61,0.15200000000000005,2.88
62,0.9280000000000002,4.82
63,0.088,2.72
64,0.49599999999999994,3.74
65,0.4079999999999999,3.52
66,0.528,3.82
67,0.29599999999999993,3.24
68,0.24800000000000005,3.14
69,0.44799999999999995,3.62
70,0.40800000000000003,3.52
71,0.872,4.68
72,0.8000000000000002,4.5
73,1.0839999999999999,5.16
74,0.544,3.86
75,0.7359999999999998,4.34
76,1.2079999999999997,5.52
77,0.72,4.3
78,0.43199999999999994,3.58
79,0.6879999999999998,4.22
80,0.904,4.76
81,0.7839999999999999,4.46
82,0.424,3.56
83,0.6319999999999997,4.1
84,0.824,4.56
85,1.2879999999999998,5.72
86,1.1600000000000001,5.42
87,1.3559999999999999,5.84
88,0.9520000000000001,4.9
89,1.3760000000000003,5.96
90,0.7199999999999999,4.3
91,1.5759999999999998,6.34
92,0.9439999999999997,4.86
93,1.1199999999999997,5.3
94,1.244,5.56
95,1.1760000000000002,5.44
96,1.0319999999999998,5.08
97,1.1039999999999999,5.26
98,1.4639999999999997,6.16
99,1.2999999999999998,5.7
100,1.16,5.4
101,1.4119999999999997,6.0
102,1.5959999999999999,6.44
103,2.284,7.96
104,1.6639999999999997,6.66
105,1.864,7.16
106,1.692,6.68
107,1.504,6.26
108,1.8359999999999999,6.96
109,2.116,7.54
110,1.4319999999999995,6.08
111,2.496,8.54
112,1.9119999999999997,7.2
113,2.14,7.7
114,1.2200000000000004,5.5
115,1.9920000000000004,7.28
116,2.5000000000000004,8.5
117,1.9360000000000002,7.16
118,2.2920000000000003,8.08
119,1.8359999999999999,6.98
120,2.148,7.62
121,1.2200000000000002,5.5
122,2.7160000000000015,8.94
123,3.492,10.68
124,2.8519999999999994,9.18
125,2.5600000000000005,8.6
126,2.1280000000000006,7.62
127,3.0439999999999996,9.46
128,2.7840000000000007,9.06
129,2.9800000000000004,9.6
130,3.0200000000000005,9.6
131,3.28,10.22
132,2.8399999999999994,9.22
133,2.943999999999999,9.4
134,2.928000000000001,9.32
135,3.0000000000000004,9.7
136,3.275999999999999,10.14
137,2.8360000000000003,9.24
138,3.84,11.5
139,3.5,10.6
140,3.331999999999999,10.38
141,2.716,8.84
142,3.491999999999999,10.58
143,3.959999999999999,11.5
144,3.0159999999999996,9.46
145,2.7680000000000007,9.22
146,3.4,10.4
147,3.56,10.7
148,3.1879999999999997,9.72
149,3.4599999999999995,10.5
150,4.192,11.9
151,3.408000000000001,10.52
152,2.884,9.26
153,3.2880000000000003,10.12
154,3.804,11.26
155,4.024,11.66
156,2.7120000000000006,8.68
157,3.1599999999999993,9.84
158,2.884,9.16
159,3.6080000000000005,10.72
160,3.4719999999999995,10.52
161,3.8719999999999994,11.1
162,4.224,12.16
163,3.379999999999999,10.3
