play,mean_rewards,mean_food_eaten
1,-0.7040000000000002,0.74
2,-0.44000000000000006,1.4
3,-0.344,1.64
4,-0.5920000000000003,1.02
5,-0.43199999999999994,1.42
6,-0.31199999999999994,1.72
7,-0.4639999999999999,1.34
8,-0.33599999999999997,1.66
9,0.29600000000000004,3.26
10,-0.4800000000000001,1.3
11,-0.37599999999999995,1.56
12,0.42400000000000004,3.56
13,-0.64,0.9
14,-0.40799999999999975,1.5
15,-0.03999999999999999,2.4
16,0.24000000000000013,3.1
17,-0.3119999999999999,1.72
18,-0.46399999999999997,1.34
19,-0.176,2.06
20,-0.424,1.44
21,-0.3279999999999999,1.68
22,0.12000000000000005,2.8
23,-0.3439999999999999,1.64
24,-0.15199999999999994,2.12
25,-0.3199999999999998,1.7
26,0.2640000000000001,3.16
27,0.08800000000000001,2.72
28,0.35200000000000004,3.38
29,0.23199999999999998,3.08
30,-0.2079999999999999,1.98
31,0.2720000000000001,3.18
32,0.488,3.72
33,0.08000000000000007,2.7
34,0.7919999999999996,4.5
35,0.4239999999999998,3.56
36,0.3679999999999999,3.42
37,0.264,3.16
38,-0.11199999999999997,2.22
39,0.056000000000000015,2.64
40,0.01599999999999999,2.54
41,-0.07999999999999999,2.3
42,0.24800000000000008,3.12
43,0.5560000000000002,3.84
44,0.11200000000000006,2.78
45,0.31200000000000006,3.28
46,-0.10399999999999995,2.24
47,0.16000000000000003,2.9
48,0.2600000000000001,3.1
49,0.2,3.0
50,0.15200000000000002,2.88
51,1.016,5.04
52,0.6599999999999998,4.1
53,1.1359999999999997,5.34
54,0.9280000000000002,4.82
55,0.904,4.76
56,0.2960000000000001,3.24
57,1.128,5.32
58,0.7519999999999998,4.4
59,1.8600000000000003,7.0
60,0.9760000000000001,4.84
61,0.8799999999999999,4.6
62,1.9439999999999995,7.18
63,1.4360000000000002,5.94
64,1.5839999999999999,6.36
65,0.7800000000000001,4.4
66,1.8960000000000001,7.14
67,1.0040000000000004,4.96
68,0.8639999999999998,4.68
69,1.1680000000000001,5.32
70,2.048,7.42
71,2.2079999999999997,7.72
72,1.1679999999999997,5.42
73,1.992,7.38
74,0.924,4.76
75,0.8879999999999997,4.72
76,0.8039999999999999,4.46
77,2.12,7.5
78,1.26,5.6
79,1.8039999999999994,6.76
80,1.4320000000000002,5.98
81,1.9479999999999997,7.22
