play,mean_rewards,mean_food_eaten
1,-0.27199999999999985,1.82
2,-0.4079999999999998,1.5
3,-0.5600000000000002,1.1
4,-0.27199999999999996,1.82
5,-0.568,1.08
6,-0.44799999999999995,1.38
7,-0.336,1.66
8,-0.28799999999999987,1.78
9,-0.41600000000000004,1.46
10,-0.10399999999999991,2.24
11,-0.2079999999999999,1.98
12,0.03200000000000001,2.58
13,-0.4800000000000001,1.3
14,-0.31999999999999984,1.7
15,-0.14399999999999996,2.14
16,0.128,2.82
17,0.23200000000000004,3.08
18,-0.3039999999999999,1.74
19,0.41600000000000004,3.54
20,0.5039999999999999,3.76
21,-0.5120000000000001,1.22
22,-0.352,1.62
23,-0.512,1.22
24,-0.13599999999999998,2.16
25,0.12000000000000004,2.8
26,0.040000000000000015,2.6
27,0.40000000000000013,3.5
28,0.02400000000000001,2.56
29,-0.06399999999999995,2.34
30,-0.3679999999999998,1.58
31,-0.52,1.2
32,0.007999999999999986,2.52
33,-0.03199999999999997,2.42
34,0.17600000000000005,2.94
35,0.644,4.06
36,0.6199999999999997,4.0
37,0.5199999999999999,3.8
38,0.7800000000000001,4.4
39,0.856,4.64
40,0.23199999999999996,3.08
41,-0.015999999999999945,2.46
42,0.8320000000000001,4.58
43,0.696,4.24
44,-0.21599999999999994,1.96
45,0.6239999999999999,4.06
46,0.488,3.72
47,1.3440000000000003,5.86
48,0.6239999999999999,4.06
49,0.7999999999999998,4.5
50,0.15999999999999998,2.9
51,0.7759999999999997,4.44
52,0.8999999999999999,4.7
53,1.2240000000000004,5.56
54,0.8559999999999998,4.64
55,1.5440000000000003,6.36
56,0.3999999999999999,3.5
57,1.2159999999999997,5.54
58,0.7119999999999996,4.28
59,1.84,7.0
60,1.352,5.7
61,1.7039999999999995,6.66
62,2.032,7.48
63,0.816,4.54
64,0.932,4.78
65,1.008,5.02
66,0.9279999999999999,4.82
67,1.7879999999999998,6.72
68,1.0320000000000003,5.08
69,2.064,7.66
70,2.404,8.26
71,1.9039999999999997,7.16
72,2.0240000000000005,7.46
73,1.58,6.4
74,1.7,6.6
75,1.5839999999999999,6.36
76,1.276,5.64
77,0.7040000000000001,4.26
78,1.204,5.36
79,2.212,7.88
80,0.9440000000000001,4.86
81,1.444,6.06
82,1.1239999999999999,5.26
83,0.7759999999999998,4.44
84,1.9439999999999995,7.16
85,1.7920000000000003,6.88
86,1.852,7.08
87,2.0600000000000005,7.4
88,3.463999999999999,10.56
89,2.156,7.74
90,1.056,5.14
91,2.5800000000000005,8.7
92,1.5639999999999998,6.26
93,1.4040000000000004,5.96
94,1.8959999999999995,7.04
95,1.2160000000000002,5.44
96,1.6280000000000001,6.52
97,0.7959999999999999,4.34
98,2.7760000000000002,9.24
99,2.556,8.64
100,1.5960000000000003,6.44
101,2.428000000000001,8.32
102,1.3079999999999998,5.72
103,2.3759999999999994,8.14
104,2.536,8.54
105,3.0120000000000005,9.58
106,3.708,11.12
107,3.2279999999999998,10.02
108,2.7800000000000007,8.9
109,3.0640000000000005,9.48
110,2.679999999999999,8.9
111,2.8239999999999994,9.26
112,3.188,10.02
113,3.144,9.86
114,3.6519999999999997,10.9
115,2.2040000000000006,7.78
116,3.216,10.04
117,4.255999999999999,11.94
118,3.871999999999998,11.58
119,2.6439999999999997,8.86
120,3.207999999999999,9.72
121,3.9399999999999995,11.6
122,2.668,8.82
123,2.9719999999999995,9.7
124,2.492,8.38
125,1.8639999999999992,7.06
126,2.588,8.72
127,4.18,11.9
128,2.8599999999999994,9.4
129,4.4239999999999995,12.46
130,3.784,11.36
131,1.9439999999999997,7.26
132,3.2719999999999994,9.98
133,4.4159999999999995,12.64
134,4.516,12.64
135,3.588,10.82
136,3.056000000000001,9.54
137,3.295999999999999,10.14
138,3.292000000000001,10.08
139,3.603999999999999,10.66
140,3.096000000000001,9.46
141,2.5119999999999996,8.38
142,3.264,10.06
143,2.4519999999999995,8.28
144,4.064,11.56
145,4.232,11.98
146,4.335999999999999,12.14
147,3.3360000000000007,10.34
148,3.4599999999999995,10.6
149,2.7359999999999998,9.04
150,3.46,10.5
151,3.403999999999999,10.16
152,4.776,13.14
153,2.3040000000000003,7.96
154,3.316,10.24
155,4.080000000000001,11.7
156,3.7039999999999993,10.96
157,3.292,10.28
158,3.932,11.58
159,3.6439999999999992,10.98
160,4.068,11.62
161,3.235999999999999,9.84
162,4.523999999999999,12.56
163,2.556,8.54
164,4.184,11.76
165,2.756,9.04
166,2.576,8.68
167,3.8760000000000003,11.24
168,3.716,11.16
169,3.3319999999999994,10.18
170,3.9240000000000004,11.26
171,3.948,11.52
172,3.864,11.26
173,4.268000000000001,11.92
174,3.56,10.7
175,3.752,10.98
176,3.44,10.3
177,3.8039999999999985,11.26
178,3.5399999999999996,10.7
179,3.4079999999999995,10.32
180,3.748,11.22
181,3.444,10.56
182,3.352,10.2
183,3.3799999999999994,10.3
184,3.9479999999999995,11.32
185,4.4879999999999995,12.52
186,3.807999999999999,11.32
187,4.016,11.76
188,4.047999999999999,11.72
189,4.007999999999999,11.72
190,4.46,12.3
191,4.236000000000001,12.14
192,4.028,11.52
193,4.6000000000000005,12.6
194,4.196,12.04
195,3.1319999999999992,9.68
196,4.136,11.84
197,3.8,11.0
198,3.051999999999999,9.48
199,4.864,13.16
200,3.968,11.72
201,3.7439999999999998,11.16
202,4.0280000000000005,11.42
203,4.079999999999999,11.7
204,4.627999999999999,12.72
205,4.379999999999999,12.12
206,2.747999999999999,8.72
207,3.8360000000000003,11.14
208,3.8879999999999995,11.42
209,3.427999999999999,10.32
210,3.2919999999999994,10.08
211,3.8919999999999995,11.38
212,3.523999999999999,10.76
213,2.968000000000001,9.42
214,3.1280000000000006,9.82
215,4.595999999999999,12.84
216,3.899999999999999,11.5
217,4.471999999999998,12.72
218,4.372,12.08
219,3.591999999999999,10.48
220,4.2,11.72
221,3.9319999999999995,11.38
222,3.563999999999999,10.66
223,4.768,12.92
