play,mean_rewards,mean_food_eaten
1,-0.7280000000000002,0.68
2,-0.6880000000000002,0.78
3,-0.7760000000000002,0.56
4,-0.4960000000000001,1.26
5,-0.42400000000000004,1.46
6,-0.8320000000000003,0.42
7,-0.23199999999999987,1.92
8,-0.3279999999999999,1.68
9,-0.552,1.12
10,-0.24799999999999986,1.88
11,-0.5999999999999999,1.0
12,-0.5120000000000001,1.22
13,-0.21599999999999986,1.98
14,0.17600000000000005,2.94
15,-0.4639999999999999,1.34
16,0.22400000000000012,3.06
17,-0.23999999999999996,1.9
18,-0.07199999999999997,2.32
19,-0.18399999999999994,2.04
20,-0.31999999999999984,1.7
21,0.33600000000000013,3.36
22,-0.03199999999999999,2.42
23,-0.039999999999999966,2.4
24,0.3439999999999999,3.36
25,0.11200000000000002,2.78
26,-0.00799999999999999,2.48
27,0.12,2.8
28,-0.11199999999999996,2.22
29,0.07200000000000002,2.68
30,-0.09599999999999997,2.26
31,0.28,3.2
32,-0.07199999999999998,2.32
33,-0.18399999999999989,2.04
34,-0.2639999999999999,1.84
35,0.26400000000000007,3.16
36,0.008000000000000024,2.52
37,0.624,4.06
38,-0.2879999999999999,1.78
39,-0.31199999999999983,1.72
40,-0.007999999999999976,2.48
41,0.47200000000000003,3.68
42,-0.07199999999999998,2.32
43,0.17600000000000002,2.94
44,0.408,3.52
45,0.28800000000000003,3.22
46,-0.2799999999999999,1.8
47,0.784,4.36
48,0.184,2.96
49,0.976,4.94
50,0.19200000000000006,2.98
51,0.7279999999999999,4.32
52,0.30399999999999994,3.26
53,0.9800000000000001,4.9
54,0.32,3.3
55,1.8240000000000007,6.96
56,0.6239999999999998,4.06
57,0.13599999999999998,2.84
58,0.5559999999999998,3.84
59,0.5359999999999999,3.84
60,0.6479999999999998,4.12
61,0.3600000000000001,3.4
62,0.015999999999999973,2.54
63,-0.14399999999999996,2.14
64,1.088,5.22
65,0.5279999999999999,3.82
66,1.2079999999999995,5.42
67,1.3120000000000003,5.68
68,0.35999999999999993,3.4
69,1.32,5.8
70,1.3679999999999999,5.92
71,1.7719999999999998,6.8
72,0.44800000000000006,3.62
73,0.696,4.24
74,1.0960000000000003,5.24
75,1.6680000000000004,6.54
76,1.18,5.3
77,1.4040000000000001,5.96
78,1.056,5.14
79,1.8239999999999998,6.86
80,1.436,6.04
81,1.0000000000000002,5.0
82,1.1319999999999997,5.28
83,0.5039999999999999,3.76
84,0.7759999999999998,4.44
85,2.4600000000000004,8.4
86,1.7160000000000009,6.74
87,1.408,6.02
88,1.4000000000000004,5.9
89,0.9840000000000001,4.86
90,1.4479999999999997,6.02
91,1.3119999999999998,5.78
92,2.904000000000001,9.56
93,2.292,8.18
94,0.9599999999999995,4.8
95,1.3160000000000003,5.74
96,0.5039999999999999,3.76
97,1.536,6.34
98,2.756,9.16
99,1.5199999999999998,6.2
100,3.2959999999999985,10.44
101,1.4879999999999998,6.12
102,2.148,7.42
103,1.8399999999999996,7.0
104,2.3999999999999995,8.3
105,1.3719999999999999,5.8
106,0.9679999999999999,4.92
107,1.5160000000000005,6.24
108,1.9440000000000006,7.26
109,1.996,7.44
110,2.188,7.82
111,3.344,10.26
112,3.2439999999999984,9.96
113,3.016,9.44
114,2.1480000000000006,7.72
115,2.8120000000000003,8.98
116,2.6079999999999997,8.72
117,2.424000000000001,8.36
118,2.96,9.5
119,3.128,9.92
120,3.5800000000000005,10.7
121,3.0440000000000005,9.56
122,2.9560000000000004,9.64
123,3.636,11.04
124,2.932,9.28
125,2.1239999999999997,7.66
126,2.7920000000000003,9.08
127,3.4440000000000004,10.36
128,2.968000000000001,9.32
129,2.6759999999999984,8.94
130,2.7120000000000006,8.98
131,3.6359999999999997,10.84
132,2.62,8.7
133,3.220000000000001,9.92
134,3.1080000000000005,9.82
135,3.072000000000001,9.68
136,2.32,8.0
137,3.3160000000000007,10.14
138,3.6999999999999993,10.9
139,4.279999999999999,12.0
140,3.040000000000001,9.5
141,3.3439999999999994,10.16
142,2.8959999999999995,9.44
143,2.688,8.84
144,3.432,10.28
145,3.663999999999999,10.96
146,3.384,10.36
147,3.224000000000001,10.16
148,3.508,10.52
149,3.872,11.32
150,3.1240000000000006,9.86
151,3.6560000000000006,10.86
152,3.467999999999999,10.62
153,3.463999999999999,10.56
154,4.26,12.2
155,3.5239999999999996,10.66
156,3.1439999999999997,9.86
157,3.9599999999999995,11.82
158,3.5039999999999987,10.66
159,3.3680000000000003,10.22
160,2.1959999999999997,7.74
161,3.047999999999999,9.52
162,4.123999999999999,11.86
163,3.1319999999999997,9.98
164,4.455999999999999,12.66
165,4.203999999999999,12.06
166,2.736,8.94
167,3.992,11.58
168,2.5640000000000005,8.56
169,3.52,10.8
170,2.9359999999999995,9.24
171,3.388,10.22
172,3.967999999999999,11.52
173,2.0,7.2
174,3.707999999999999,11.12
175,4.063999999999999,11.96
176,3.2519999999999993,10.28
177,3.0199999999999996,9.6
178,3.6359999999999992,11.04
179,2.984,9.56
180,2.9599999999999995,9.5
181,2.884,9.46
182,3.8200000000000007,11.4
183,3.484000000000001,10.76
184,3.9439999999999986,11.56
185,3.3720000000000017,10.38
186,3.9519999999999995,11.48
187,3.795999999999999,11.44
188,3.4079999999999995,10.72
189,2.9960000000000004,9.74
190,3.4959999999999996,10.64
191,2.880000000000001,9.4
192,3.255999999999999,10.04
193,3.8080000000000003,11.22
194,3.515999999999999,10.64
195,3.0239999999999996,9.58
196,3.615999999999999,10.94
197,3.2520000000000007,9.88
198,3.359999999999999,10.52
199,3.824,11.26
200,3.096,9.86
201,3.3719999999999994,10.28
202,3.383999999999999,10.46
203,3.4799999999999995,10.8
204,3.2119999999999993,9.88
205,3.5199999999999996,10.7
206,3.3640000000000003,10.06
207,3.4560000000000013,10.34
208,4.1400000000000015,11.8
209,3.9559999999999995,11.64
210,4.263999999999999,12.18
211,4.087999999999999,11.72
212,3.595999999999998,10.84
213,3.7839999999999994,11.16
214,2.7560000000000002,8.94
215,3.6999999999999993,10.9
216,4.476,12.34
217,4.556,12.76
218,4.0200000000000005,11.8
219,4.26,12.1
220,4.272,12.38
221,3.5239999999999987,10.76
222,3.276,9.84
223,3.807999999999999,11.22
224,3.752,11.18
225,2.9719999999999986,9.68
226,3.8959999999999995,11.24
227,3.615999999999999,10.84
228,4.172,11.98
229,4.611999999999999,12.78
230,4.092,11.9
231,3.8079999999999994,11.14
232,3.8840000000000003,11.26
233,4.34,12.32
234,4.312,12.08
235,4.247999999999999,12.22
236,3.464,10.46
237,3.8239999999999994,11.28
238,4.215999999999999,12.04
239,2.784,9.26
240,4.272,12.18
241,3.656,10.94
242,2.3080000000000003,8.04
243,3.208,10.02
244,3.4040000000000004,10.46
245,2.892,9.28
246,3.667999999999999,10.92
247,4.151999999999998,11.98
248,4.675999999999999,13.04
249,4.667999999999999,12.92
250,2.8680000000000008,9.32
251,3.2039999999999997,10.1
252,3.256,9.94
253,4.308,12.22
254,3.6639999999999997,11.06
255,3.008,9.52
256,3.7479999999999984,11.32
257,4.259999999999999,12.0
258,3.915999999999999,11.54
259,4.144000000000001,11.96
260,4.1,12.12
261,4.075999999999999,11.94
262,4.712,12.88
263,3.988,11.64
264,4.28,12.0
265,4.26,12.1
266,2.7520000000000007,8.88
267,3.679999999999999,11.0
268,4.255999999999999,12.14
269,3.1359999999999997,9.84
270,3.5240000000000005,10.66
271,4.6,12.9
272,3.908,11.52
273,3.811999999999999,11.18
274,3.676,11.04
275,3.2479999999999993,10.02
276,3.8160000000000003,11.14
277,3.7039999999999997,10.96
278,2.5400000000000005,8.42
279,3.644,10.88
280,3.272,10.08
281,3.708,10.94
282,4.115999999999999,11.96
283,3.3479999999999994,10.42
284,2.8479999999999994,9.22
285,3.9399999999999995,11.6
286,3.4640000000000004,10.46
287,4.023999999999999,11.48
288,4.172000000000001,11.98
289,3.9759999999999995,11.44
290,4.14,11.8
291,4.0040000000000004,11.68
292,4.064,11.76
293,3.764,11.06
294,3.9079999999999995,11.52
295,3.959999999999999,11.8
296,3.8039999999999994,11.16
297,1.1199999999999997,5.3
298,3.7639999999999993,11.06
299,3.408,10.54
300,4.115999999999999,11.94
