play,mean_rewards,mean_food_eaten
1,-0.6320000000000001,0.92
2,-0.6880000000000003,0.78
3,-0.7200000000000002,0.7
4,-0.5359999999999999,1.16
5,-0.37599999999999995,1.56
6,-0.1519999999999999,2.12
7,-0.032,2.44
8,0.08800000000000001,2.74
9,-0.047999999999999945,2.4
10,-0.24799999999999983,1.88
11,-0.13599999999999995,2.16
12,-0.28799999999999987,1.78
13,0.02400000000000002,2.56
14,-0.08799999999999997,2.28
15,-0.22399999999999995,1.94
16,-0.07200000000000001,2.34
17,0.10399999999999995,2.76
18,-0.13599999999999993,2.16
19,-0.5360000000000001,1.16
20,-0.3039999999999999,1.74
21,-0.19999999999999993,2.0
22,-0.2799999999999999,1.8
23,-0.2559999999999999,1.86
24,-0.424,1.44
25,-0.08799999999999995,2.28
26,0.04800000000000005,2.62
27,-0.2639999999999999,1.84
28,-0.01599999999999997,2.46
29,-0.512,1.22
30,0.24800000000000005,3.12
31,0.3399999999999999,3.3
32,0.5999999999999998,4.02
33,0.8039999999999998,4.48
34,1.3640000000000005,5.86
35,0.6479999999999998,4.12
36,0.49599999999999994,3.74
37,0.5999999999999998,4.0
38,0.128,2.82
39,0.19200000000000003,2.98
40,0.3600000000000001,3.4
41,0.42399999999999993,3.56
42,1.1439999999999997,5.36
43,0.7839999999999996,4.46
44,0.344,3.36
45,-0.5840000000000001,1.04
46,0.04000000000000001,2.6
47,0.7919999999999997,4.5
48,1.1639999999999993,5.36
49,1.9559999999999993,7.24
50,0.4880000000000002,3.72
51,0.4159999999999998,3.54
52,0.5880000000000001,3.92
53,0.5680000000000002,3.92
54,0.9880000000000001,4.92
55,0.996,4.94
56,1.4119999999999993,5.98
57,1.2200000000000002,5.5
58,0.9759999999999994,4.84
59,2.036,7.34
60,0.7999999999999998,4.5
61,0.5760000000000002,3.94
62,0.7879999999999997,4.42
63,1.476,6.04
64,0.32799999999999996,3.32
65,0.9719999999999998,4.88
66,1.5199999999999994,6.12
67,1.4239999999999997,5.96
68,1.3119999999999998,5.78
69,0.7559999999999999,4.34
70,0.796,4.44
71,0.732,4.18
72,1.6719999999999993,6.48
73,1.6920000000000004,6.68
74,1.436,6.04
75,1.456,6.06
76,3.4719999999999995,10.38
77,2.0360000000000005,7.34
78,1.5359999999999996,6.14
79,1.5719999999999998,6.38
80,2.0679999999999996,7.42
81,1.3680000000000003,5.82
82,2.0399999999999996,7.4
83,2.112,7.48
84,1.9280000000000002,7.12
85,2.0480000000000005,7.42
86,2.6280000000000006,8.82
87,1.476,6.14
88,1.9159999999999995,7.24
89,2.679999999999999,8.9
90,1.492,6.18
91,1.8719999999999999,6.98
92,2.5920000000000005,8.68
93,1.9399999999999997,7.32
94,2.3279999999999994,8.12
95,1.6920000000000002,6.68
96,1.5360000000000003,6.24
97,1.3399999999999994,5.8
98,1.564,6.36
99,1.6240000000000003,6.46
100,2.0240000000000005,7.56
101,2.912000000000001,9.38
102,2.6359999999999997,8.74
103,1.9200000000000004,7.2
104,2.3120000000000003,8.08
105,1.7439999999999998,6.66
106,1.22,5.5
107,1.964,7.36
108,2.456,8.34
109,3.4799999999999995,10.5
110,1.6720000000000002,6.48
111,1.7159999999999993,6.66
112,3.5320000000000005,10.58
113,2.948,9.22
114,3.456000000000001,10.44
115,3.0840000000000005,9.76
116,1.9119999999999997,7.18
117,2.34,8.0
118,3.3599999999999994,10.2
119,3.443999999999999,10.56
120,2.6639999999999997,8.76
121,3.2199999999999993,10.1
122,3.688,10.92
123,2.648,8.72
124,3.088,9.84
125,3.9599999999999995,11.52
126,3.5040000000000004,10.86
127,3.3759999999999986,10.34
128,1.0799999999999998,5.2
129,2.9760000000000004,9.44
130,2.7400000000000007,9.1
131,3.991999999999999,11.68
132,3.5240000000000005,10.56
133,3.54,10.82
134,2.967999999999999,9.32
135,3.540000000000001,10.8
136,4.4719999999999995,12.5
137,4.180000000000001,11.9
138,3.5280000000000005,10.72
139,3.428000000000001,10.62
140,3.5200000000000005,10.7
141,3.5199999999999987,10.82
142,3.412,10.48
143,3.2119999999999997,10.18
144,2.7479999999999993,9.02
145,2.9519999999999986,9.48
146,3.2599999999999985,10.2
147,3.4040000000000004,10.48
148,2.9679999999999995,9.54
149,3.7999999999999994,11.0
150,3.3920000000000017,10.38
151,4.047999999999998,11.84
152,2.932,9.38
153,3.7639999999999993,11.16
154,3.7039999999999993,10.96
155,2.7799999999999994,9.2
156,3.3280000000000007,10.02
157,3.383999999999999,10.36
158,2.8879999999999995,9.12
159,3.7159999999999997,11.14
160,3.9719999999999986,11.48
161,3.667999999999999,10.92
162,4.0680000000000005,11.64
163,3.9159999999999995,11.44
164,3.9600000000000004,11.62
165,4.752,12.9
166,3.796,11.14
167,4.035999999999999,11.74
168,4.044,11.66
169,3.68,10.9
170,2.9760000000000004,9.44
171,3.247999999999999,10.12
172,2.4480000000000013,8.34
173,4.023999999999998,11.66
174,3.459999999999999,10.7
175,3.771999999999998,11.18
176,2.8280000000000007,9.02
177,3.532,10.58
178,3.6039999999999996,10.86
