play,mean_rewards,mean_food_eaten
1,-0.624,0.94
2,-0.552,1.12
3,-0.52,1.2
4,-0.43200000000000016,1.42
5,-0.5920000000000001,1.02
6,-0.5520000000000002,1.12
7,-0.1839999999999999,2.04
8,-0.43200000000000005,1.42
9,0.20000000000000007,3.02
10,-0.6720000000000002,0.82
11,-0.32799999999999996,1.68
12,-0.42400000000000004,1.44
13,-0.055999999999999994,2.36
14,-0.46400000000000013,1.34
15,0.15200000000000002,2.88
16,-0.27999999999999986,1.8
17,-0.15999999999999995,2.1
18,-0.152,2.12
19,-0.07199999999999995,2.32
20,0.344,3.36
21,-0.007999999999999962,2.48
22,0.47999999999999987,3.7
23,-0.03200000000000001,2.42
24,-0.384,1.54
25,0.05600000000000001,2.64
26,0.24000000000000007,3.1
27,-0.07999999999999993,2.3
28,0.21600000000000008,3.04
29,-0.2719999999999999,1.82
30,0.3599999999999999,3.4
31,0.41600000000000004,3.54
32,0.008000000000000047,2.52
33,0.5119999999999998,3.78
34,0.1440000000000001,2.86
35,-0.39199999999999996,1.52
36,0.12800000000000003,2.82
37,0.3760000000000001,3.44
38,0.8,4.5
39,0.2800000000000001,3.2
40,0.08800000000000004,2.72
41,0.664,4.16
42,0.07200000000000002,2.68
43,0.8759999999999999,4.64
44,0.32800000000000007,3.32
45,0.3679999999999999,3.42
46,-0.023999999999999955,2.44
47,0.392,3.48
48,0.43999999999999995,3.6
49,0.43199999999999994,3.58
50,0.6,4.0
51,0.008000000000000007,2.52
52,0.39199999999999996,3.48
53,0.6960000000000001,4.24
54,0.8960000000000001,4.74
55,0.8079999999999999,4.52
56,1.6840000000000002,6.56
57,0.5999999999999999,4.0
58,1.1280000000000001,5.32
59,1.148,5.22
60,0.9920000000000002,4.98
61,0.5120000000000001,3.78
62,1.2440000000000004,5.56
63,0.3440000000000002,3.36
64,1.6160000000000003,6.44
65,1.496,6.24
66,1.0439999999999998,5.06
67,1.4280000000000002,6.02
68,1.4199999999999997,6.0
69,0.32,3.3
70,1.9439999999999997,7.26
71,0.08,2.7
72,1.804,6.86
73,2.0399999999999996,7.5
74,1.6720000000000004,6.68
75,0.9520000000000001,4.88
76,0.9919999999999999,4.98
77,1.3159999999999998,5.74
78,1.1559999999999997,5.34
79,1.7640000000000007,6.86
80,1.3199999999999996,5.8
81,1.8919999999999997,7.18
82,1.328,5.72
83,1.1080000000000003,5.14
84,1.5000000000000007,6.2
85,2.0880000000000005,7.52
86,1.1600000000000001,5.4
87,1.8599999999999997,7.1
88,2.7000000000000006,8.9
89,1.3120000000000005,5.68
90,1.844,7.06
91,1.4719999999999995,6.08
92,1.2919999999999998,5.68
93,1.94,7.2
94,2.0960000000000005,7.56
95,2.22,7.7
96,2.1159999999999997,7.54
97,1.308,5.72
98,2.3119999999999994,8.08
99,2.396,8.14
100,1.8240000000000007,6.96
101,1.3039999999999994,5.66
102,2.4039999999999995,8.26
103,2.568,8.82
104,2.1679999999999997,7.72
105,2.8479999999999994,9.22
106,3.1039999999999996,9.86
107,3.6159999999999997,10.94
108,3.8640000000000003,11.26
109,3.3399999999999994,10.2
110,2.1320000000000006,7.68
111,3.487999999999999,10.52
112,4.159999999999999,11.7
113,3.168,9.84
114,3.4960000000000004,10.54
115,3.3560000000000003,9.94
116,3.08,9.7
117,3.7439999999999993,11.36
118,4.08,11.7
119,4.216000000000001,11.94
120,3.592,10.88
121,4.032000000000001,11.48
122,3.5679999999999996,10.84
123,3.904,11.36
124,3.1719999999999997,9.88
125,4.224,11.88
126,3.9,11.3
127,3.484,10.48
128,2.7320000000000007,8.78
129,4.34,12.32
130,3.2239999999999998,9.98
131,4.743999999999999,13.16
132,3.9599999999999995,11.4
133,4.012,11.58
134,3.955999999999999,11.44
135,3.0159999999999996,9.44
136,4.323999999999999,12.16
137,4.296,12.04
138,3.9160000000000004,11.54
139,3.8319999999999994,11.28
140,2.8520000000000003,9.2
141,3.7640000000000002,11.16
142,3.9960000000000004,11.64
143,3.611999999999999,10.78
144,3.7799999999999994,11.1
145,3.296,9.94
146,3.86,11.4
147,3.756,11.04
148,3.4960000000000004,10.46
149,3.464000000000001,10.46
150,3.6999999999999993,10.9
151,4.0,11.7
152,4.204000000000001,12.06
153,3.444,10.56
154,3.644000000000001,10.96
155,3.6559999999999997,11.04
156,2.9040000000000004,9.26
157,4.056,11.74
158,3.928,11.42
159,4.912,13.18
160,4.0,11.4
161,2.432,8.28
162,3.448000000000001,10.52
163,3.792,11.2
164,2.82,9.1
165,3.703999999999999,10.76
166,3.6839999999999997,10.98
167,3.4640000000000004,10.56
168,3.576000000000001,10.54
169,4.3,12.1
170,3.584000000000001,10.76
171,4.104,11.86
172,4.176,11.84
173,3.44,10.6
174,4.34,12.1
175,3.2120000000000006,10.2
176,3.34,10.3
177,3.4,10.4
178,3.9079999999999995,11.32
179,4.236000000000001,12.04
180,2.7199999999999993,8.9
181,3.908,11.24
182,4.14,11.8
183,3.571999999999999,10.78
184,3.551999999999999,10.78
185,3.6719999999999997,10.98
186,4.02,11.5
187,3.2319999999999998,9.98
188,3.7599999999999993,11.2
189,3.784,11.16
190,4.24,12.0
191,4.284,12.06
192,4.084,11.76
193,4.152,11.78
194,4.419999999999999,12.4
195,3.7359999999999998,11.04
196,3.8679999999999986,11.22
197,3.508,10.52
198,3.8360000000000007,11.24
199,3.7439999999999993,11.06
200,4.48,12.6
201,3.852,11.4
202,4.279999999999999,12.2
203,3.1159999999999983,9.74
204,3.792,11.18
205,4.664,12.76
206,4.331999999999999,12.38
207,4.008000000000001,11.42
208,3.6199999999999988,11.0
