play,mean_rewards,mean_food_eaten
1,-0.7360000000000002,0.66
2,-0.38399999999999984,1.54
3,-0.3360000000000001,1.66
4,-0.496,1.26
5,-0.08799999999999997,2.32
6,-0.544,1.14
7,-0.40800000000000014,1.48
8,0.15200000000000016,2.88
9,-0.38400000000000006,1.54
10,-0.21599999999999986,1.96
11,-0.15199999999999997,2.12
12,-0.19999999999999996,2.0
13,-0.35999999999999993,1.6
14,-0.45599999999999996,1.36
15,-0.15999999999999998,2.1
16,-0.4640000000000001,1.34
17,-0.43199999999999983,1.42
18,-0.6880000000000002,0.78
19,-0.128,2.18
20,-0.43200000000000005,1.42
21,-0.1199999999999999,2.2
22,0.05599999999999999,2.64
23,0.17600000000000005,2.94
24,0.20800000000000005,3.02
25,0.16000000000000006,2.9
26,0.13600000000000004,2.84
27,0.3999999999999999,3.5
28,0.2320000000000001,3.08
29,-0.376,1.56
30,0.11200000000000006,2.78
31,0.05600000000000003,2.64
32,0.05600000000000001,2.64
33,0.6,4.0
34,0.15200000000000005,2.88
35,0.9759999999999998,4.94
36,0.10400000000000004,2.76
37,0.38399999999999984,3.46
38,0.7359999999999998,4.34
39,0.7959999999999999,4.44
40,0.04800000000000001,2.62
41,0.42399999999999993,3.56
42,0.168,2.94
43,0.2960000000000001,3.24
44,-0.15199999999999997,2.12
45,0.21600000000000008,3.04
46,0.36,3.4
47,0.22400000000000003,3.06
48,0.264,3.16
49,0.4879999999999998,3.72
50,0.8000000000000002,4.5
51,0.504,3.76
52,0.392,3.48
53,0.22400000000000003,3.06
54,1.3440000000000003,5.86
55,0.9199999999999998,4.8
56,0.9719999999999996,4.88
57,1.072,5.18
58,0.07200000000000005,2.68
59,1.2479999999999998,5.52
60,1.9159999999999997,7.14
61,0.45599999999999985,3.64
62,1.9800000000000009,7.3
63,0.8839999999999999,4.66
64,1.8000000000000003,6.9
65,1.2920000000000005,5.68
66,0.5999999999999999,4.0
67,0.10400000000000005,2.76
68,1.7960000000000003,6.86
69,1.412,5.98
70,0.9359999999999996,4.84
71,0.9999999999999999,5.0
72,1.4240000000000002,6.06
73,0.7599999999999999,4.3
74,2.0120000000000005,7.48
75,2.132,7.68
76,2.0599999999999996,7.6
77,1.4639999999999997,6.18
78,0.9159999999999998,4.74
79,1.6360000000000001,6.54
80,1.0439999999999996,5.06
81,1.3960000000000001,5.94
