play,mean_rewards,mean_food_eaten
1,-0.632,0.92
2,-0.8640000000000002,0.34
3,-0.616,0.96
4,-0.43199999999999994,1.42
5,-0.5760000000000002,1.06
6,-0.19999999999999996,2.02
7,-0.27999999999999997,1.8
8,-0.4960000000000001,1.26
9,-0.2639999999999999,1.84
10,-0.32799999999999996,1.68
11,-0.2799999999999999,1.8
12,-0.6000000000000003,1.0
13,-0.17599999999999988,2.06
14,2.2204460492503132e-17,2.5
15,-0.22399999999999992,1.94
16,0.08000000000000006,2.7
17,-0.21599999999999986,1.96
18,-0.37599999999999995,1.56
19,-0.14399999999999996,2.14
20,-0.13599999999999995,2.16
21,-0.19999999999999993,2.0
22,-0.5200000000000002,1.2
23,-0.4880000000000001,1.28
24,-0.04799999999999994,2.38
25,-0.5440000000000002,1.14
26,-0.22399999999999984,1.94
27,0.128,2.82
28,0.20000000000000004,3.0
29,0.072,2.68
30,0.5760000000000001,3.94
31,0.20000000000000007,3.0
32,-0.03199999999999997,2.42
33,-0.3999999999999999,1.5
34,-0.13599999999999995,2.16
35,0.29600000000000004,3.24
36,0.16000000000000003,2.9
37,0.08799999999999997,2.72
38,-0.3199999999999999,1.7
39,-0.3759999999999999,1.56
40,0.20800000000000002,3.02
41,0.22399999999999998,3.06
42,0.21600000000000005,3.04
43,0.31200000000000017,3.28
44,-0.10399999999999995,2.24
45,0.6319999999999998,4.08
46,1.068,5.12
47,-0.22399999999999992,1.94
48,1.2399999999999998,5.6
49,1.344,5.86
50,0.6799999999999997,4.2
51,0.2480000000000001,3.12
52,0.6559999999999999,4.14
53,0.07999999999999995,2.7
54,0.9520000000000001,4.78
55,0.8560000000000003,4.64
56,-0.01599999999999999,2.46
57,0.42800000000000005,3.52
58,0.6879999999999998,4.22
59,0.544,3.86
60,0.22800000000000012,3.02
61,0.46399999999999997,3.66
62,0.48399999999999993,3.66
63,0.56,3.9
64,0.5120000000000001,3.78
65,0.6399999999999998,4.1
66,0.4480000000000001,3.62
67,0.4639999999999999,3.66
68,1.2239999999999995,5.46
69,1.0559999999999996,5.14
70,1.1240000000000003,5.26
71,1.072,5.08
72,1.1600000000000004,5.3
73,1.8640000000000003,7.06
74,1.6440000000000001,6.56
75,0.8559999999999998,4.64
76,1.676,6.64
77,2.064,7.56
78,1.3560000000000003,5.84
79,2.8120000000000003,9.18
80,1.46,6.1
81,2.1479999999999997,7.62
82,1.8920000000000001,7.18
83,1.64,6.5
84,2.1959999999999997,7.74
85,1.2199999999999998,5.5
86,2.276,8.04
87,1.4280000000000002,6.02
88,1.3559999999999999,5.84
89,1.2400000000000002,5.5
90,2.344,8.06
91,2.208,7.92
92,1.052,5.08
93,1.388,5.92
94,1.3480000000000003,5.72
95,1.2839999999999998,5.66
96,1.0000000000000002,5.0
97,2.0319999999999996,7.48
