play,mean_rewards,mean_food_eaten
1,-0.664,0.84
2,-0.6080000000000001,0.98
3,-0.48800000000000027,1.28
4,-0.1839999999999999,2.04
5,0.00800000000000003,2.52
6,-0.15999999999999995,2.1
7,0.10400000000000002,2.76
8,0.19199999999999995,2.98
9,0.3600000000000001,3.4
10,0.08800000000000004,2.72
11,0.2800000000000001,3.2
12,0.5439999999999998,3.86
13,0.25600000000000017,3.14
14,0.68,4.24
15,0.7519999999999999,4.38
16,0.6720000000000002,4.18
17,0.796,4.44
18,0.7279999999999996,4.32
19,0.2480000000000002,3.12
20,0.8479999999999999,4.64
21,0.44799999999999995,3.62
22,0.8560000000000001,4.64
23,0.4159999999999999,3.54
24,-0.016000000000000004,2.48
25,0.12799999999999997,2.82
26,0.08800000000000002,2.74
27,0.4960000000000001,3.74
28,0.4159999999999999,3.54
29,0.576,3.94
30,0.46400000000000013,3.66
31,0.7359999999999998,4.34
32,-0.06399999999999997,2.34
33,0.20000000000000007,3.0
34,0.16799999999999993,2.92
35,-0.144,2.14
36,0.43200000000000005,3.58
37,0.3440000000000001,3.36
38,0.05600000000000005,2.64
39,0.6679999999999999,4.12
40,-0.16799999999999998,2.08
41,-0.11999999999999997,2.2
42,-0.13599999999999995,2.18
43,0.32,3.3
44,0.1200000000000001,2.8
45,0.04799999999999999,2.64
46,0.20800000000000002,3.02
47,0.32,3.3
48,0.30400000000000005,3.26
49,0.376,3.46
50,0.44,3.6
51,0.6639999999999996,4.16
52,0.7439999999999998,4.36
53,0.6279999999999998,4.02
54,0.5359999999999998,3.84
55,0.21599999999999994,3.04
56,0.4399999999999998,3.6
57,0.3360000000000001,3.34
58,0.45599999999999996,3.64
59,0.7679999999999998,4.42
60,0.6240000000000001,4.06
61,0.9679999999999996,4.92
62,1.0719999999999998,5.18
63,0.9080000000000001,4.72
64,1.072,5.08
65,0.7519999999999999,4.38
66,0.36,3.42
67,0.888,4.72
68,1.3,5.7
69,0.6799999999999997,4.2
70,0.5519999999999999,3.88
71,0.824,4.56
72,0.36800000000000005,3.44
73,1.0079999999999998,5.04
74,1.0719999999999996,5.18
75,1.0359999999999996,5.06
76,1.2119999999999997,5.48
77,0.9680000000000001,4.92
78,1.348,5.82
79,0.9439999999999994,4.86
80,1.3479999999999996,5.82
81,1.1440000000000001,5.38
82,0.964,4.88
83,1.3679999999999999,5.92
84,1.46,6.1
85,1.5719999999999998,6.38
86,0.6320000000000001,4.08
87,0.8879999999999998,4.72
88,0.7840000000000003,4.48
89,1.3679999999999994,5.92
90,1.2320000000000002,5.58
91,1.0639999999999998,5.16
92,1.7920000000000005,6.98
93,0.9520000000000001,4.88
94,1.4080000000000001,6.02
95,1.0319999999999994,5.08
96,1.5520000000000003,6.28
97,1.4319999999999995,5.98
98,1.4840000000000004,6.16
99,1.2680000000000002,5.62
100,1.4480000000000002,6.12
101,1.896,7.14
102,2.2920000000000003,8.08
103,1.3319999999999999,5.78
104,1.892,7.18
105,2.2039999999999993,7.86
106,1.62,6.52
107,1.9880000000000004,7.32
108,2.1160000000000005,7.64
109,1.6400000000000003,6.5
110,2.388,8.34
111,2.2319999999999998,7.88
112,1.5839999999999999,6.36
113,1.9720000000000002,7.28
114,2.3120000000000003,8.08
115,2.3960000000000004,8.34
116,2.487999999999999,8.52
117,1.832,6.98
118,1.6199999999999997,6.5
119,1.9640000000000004,7.38
120,2.2960000000000007,8.04
121,2.0560000000000005,7.44
122,2.004,7.16
123,2.5000000000000004,8.5
124,2.196,7.74
125,1.9160000000000001,7.06
126,3.5439999999999996,10.76
127,3.092,9.68
128,2.664000000000001,8.86
129,2.7839999999999994,9.16
130,3.535999999999999,10.74
131,2.9840000000000004,9.26
132,3.319999999999999,10.42
133,3.6999999999999984,11.1
134,2.691999999999999,8.9
135,3.7880000000000003,11.22
136,3.2840000000000003,10.08
137,3.091999999999999,9.88
138,3.316,10.14
139,3.0520000000000005,9.5
140,3.4199999999999995,10.4
141,3.3919999999999995,10.28
142,3.7760000000000002,11.24
143,4.012,11.48
144,2.9519999999999986,9.5
145,3.26,9.9
146,3.2599999999999993,10.04
147,2.6319999999999997,8.84
148,2.956000000000001,9.46
149,3.4519999999999995,10.3
150,3.2,9.7
151,4.147999999999999,12.02
152,3.071999999999999,9.68
153,3.8480000000000008,11.32
