play,mean_rewards,mean_food_eaten
1,-0.8480000000000003,0.38
2,-0.3999999999999999,1.5
3,-0.488,1.28
4,-0.07199999999999995,2.36
5,-0.49599999999999994,1.26
6,-0.31199999999999983,1.72
7,-0.5040000000000001,1.24
8,-0.45600000000000007,1.36
9,-0.22399999999999992,1.96
10,-0.1679999999999998,2.08
11,-0.44000000000000006,1.4
12,-0.22399999999999987,1.94
13,-0.06399999999999999,2.34
14,-0.11999999999999997,2.2
15,0.12,2.8
16,-0.047999999999999945,2.38
17,-0.040000000000000015,2.4
18,0.26400000000000007,3.16
19,-0.24799999999999986,1.88
20,-0.35999999999999993,1.6
21,-0.26399999999999996,1.84
22,-0.35999999999999993,1.6
23,0.30400000000000005,3.26
24,0.13600000000000004,2.84
25,-0.296,1.76
26,0.36,3.4
27,-0.11199999999999996,2.22
28,0.3920000000000001,3.48
29,0.8639999999999994,4.66
30,-0.31999999999999995,1.7
31,0.49599999999999994,3.74
32,5.329070518200751e-17,2.5
33,0.12000000000000005,2.8
34,-0.56,1.1
35,0.4319999999999999,3.58
36,0.21200000000000008,2.98
37,-0.17599999999999988,2.06
38,0.3679999999999998,3.42
39,0.06400000000000002,2.66
40,0.16799999999999998,2.92
41,0.45599999999999996,3.64
42,0.3280000000000002,3.32
43,1.0199999999999994,5.0
44,-1.7763568394002505e-17,2.5
45,-0.072,2.32
46,0.256,3.14
47,0.42400000000000004,3.56
48,0.08000000000000003,2.7
49,0.9200000000000002,4.8
50,0.2879999999999999,3.22
51,0.3200000000000001,3.3
52,0.8879999999999998,4.72
53,0.568,3.92
54,0.7719999999999999,4.38
55,1.2599999999999998,5.62
56,0.05600000000000001,2.64
57,0.47199999999999986,3.7
58,0.8799999999999999,4.7
59,0.008000000000000012,2.52
60,0.6560000000000001,4.14
61,0.24799999999999997,3.12
62,0.4000000000000001,3.5
63,0.5519999999999998,3.88
64,0.44799999999999995,3.52
65,1.1520000000000001,5.28
66,1.472,6.18
67,0.08,2.7
68,0.1360000000000001,2.84
69,0.288,3.22
70,0.264,3.16
71,1.536,6.14
72,0.36000000000000015,3.4
73,1.088,5.22
74,1.912,7.18
75,0.9519999999999997,4.88
76,0.5120000000000001,3.78
77,0.43200000000000016,3.58
78,0.5559999999999999,3.84
79,1.0039999999999998,4.96
80,0.7439999999999998,4.36
81,0.4,3.5
82,0.8079999999999997,4.52
83,1.3999999999999997,6.02
84,1.0919999999999999,5.18
85,0.644,4.06
86,1.4560000000000004,6.14
87,1.44,6.1
88,1.6520000000000001,6.58
89,2.032,7.48
90,1.26,5.6
91,1.7599999999999998,6.9
92,1.996,7.24
93,1.7679999999999996,6.82
94,3.0239999999999996,9.78
95,1.9960000000000002,7.34
96,2.8,9.1
97,1.984,7.28
98,1.4440000000000004,6.06
99,1.9719999999999995,7.38
100,1.7440000000000009,6.66
101,1.932,7.2
102,0.7560000000000001,4.34
103,1.7039999999999997,6.66
104,2.04,7.54
105,2.4119999999999995,8.38
106,2.9560000000000004,9.44
107,3.1519999999999992,9.88
108,2.988000000000001,9.62
109,3.456000000000001,10.54
110,3.5399999999999996,10.5
111,3.383999999999999,10.36
112,2.8959999999999995,9.34
113,2.3520000000000003,7.88
114,2.6639999999999997,8.86
115,3.116,9.84
116,3.48,10.6
117,3.264,9.96
118,3.4879999999999995,10.64
119,2.8199999999999994,9.1
120,3.304,9.96
121,2.78,9.1
122,3.779999999999999,11.42
123,3.8599999999999994,11.4
124,3.779999999999999,11.2
125,2.7960000000000007,8.94
126,3.4480000000000013,10.52
127,2.892,9.38
128,4.580000000000001,12.6
129,3.555999999999999,10.54
130,3.5600000000000005,10.7
131,3.0199999999999996,9.7
132,3.6639999999999997,10.86
133,2.7560000000000002,8.94
134,2.528,8.52
135,3.712000000000001,11.08
136,3.2160000000000006,9.96
137,3.8999999999999995,11.5
138,4.7,13.0
139,2.444,8.36
140,4.072,11.68
141,3.6319999999999997,10.68
142,3.4440000000000004,10.46
143,3.495999999999999,10.84
144,3.3799999999999994,10.4
145,3.4279999999999995,10.52
146,3.5279999999999996,10.72
147,2.6239999999999997,8.76
148,3.668,11.02
149,3.9359999999999986,11.44
150,2.812,9.18
151,3.543999999999999,10.66
152,3.2840000000000003,10.16
153,3.8560000000000008,11.14
154,2.6439999999999997,8.56
155,2.708,9.02
156,3.6480000000000006,10.82
157,4.316,12.24
158,4.624,12.86
159,3.9840000000000004,11.56
160,4.151999999999999,11.78
161,4.403999999999999,12.26
162,4.115999999999999,11.94
163,4.1320000000000014,11.78
164,2.092,7.58
165,4.231999999999998,12.08
166,3.463999999999999,10.46
167,3.4999999999999996,10.7
168,4.196,11.84
169,3.96,11.6
170,4.159999999999999,11.9
171,3.575999999999999,10.64
172,4.84,13.2
173,3.4040000000000004,10.36
174,3.7239999999999998,11.06
175,3.395999999999999,10.44
176,2.9320000000000004,9.38
177,3.619999999999999,10.7
178,3.424,10.36
179,4.043999999999999,11.76
180,3.9720000000000004,11.68
181,3.9359999999999986,11.44
182,2.64,8.6
183,3.703999999999999,11.06
184,3.804,11.26
185,4.152,11.88
186,3.972,11.6
187,2.7760000000000007,8.94
188,4.66,12.7
189,3.2599999999999993,10.22
190,3.0079999999999996,9.62
191,4.28,12.1
192,3.568,10.52
193,3.6239999999999997,10.96
194,4.927999999999999,13.42
195,4.268,12.32
196,3.5159999999999996,10.54
197,3.7799999999999994,11.0
198,4.343999999999999,12.36
199,3.2880000000000003,10.32
200,3.832,11.28
201,3.2839999999999994,10.06
202,3.4799999999999995,10.5
203,4.247999999999999,12.12
204,4.188000000000001,11.74
205,3.956000000000001,11.44
206,3.5999999999999996,10.9
207,4.568,12.92
208,3.984,11.46
209,3.768000000000001,11.02
210,3.448000000000001,10.52
211,4.115999999999999,11.74
212,4.339999999999999,12.3
213,3.9760000000000004,11.44
214,3.752,11.18
215,4.284,12.16
216,3.596,10.94
217,4.048000000000001,11.72
218,4.576,12.74
219,3.363999999999999,10.28
220,4.244000000000001,11.96
221,3.4199999999999995,10.6
222,3.239999999999999,10.2
223,4.223999999999998,12.36
224,3.604000000000001,10.76
225,3.299999999999999,10.4
226,4.620000000000001,12.7
227,3.9199999999999977,11.7
228,3.9799999999999986,11.6
229,3.503999999999999,10.76
230,2.5400000000000005,8.5
231,2.7159999999999997,9.26
232,4.248,12.22
233,4.247999999999999,12.24
234,3.832,11.38
235,3.5,10.6
236,3.5600000000000005,10.5
237,4.607999999999999,12.72
238,2.94,9.5
239,4.007999999999998,11.52
240,4.3839999999999995,12.36
241,4.3359999999999985,12.14
242,4.300000000000001,12.02
243,3.8279999999999994,11.44
244,3.5120000000000005,10.58
245,4.152,12.18
246,3.7039999999999997,10.96
247,3.796,11.04
248,3.48,10.4
249,4.879999999999999,13.1
250,3.5920000000000005,10.38
251,3.6680000000000006,10.92
252,3.0120000000000005,9.58
253,3.952000000000001,11.38
254,3.511999999999999,10.48
255,4.803999999999999,13.16
256,3.856,11.34
257,4.4719999999999995,12.58
258,4.792000000000001,12.98
259,4.148,11.92
260,4.5200000000000005,12.5
261,3.764,11.06
262,3.955999999999999,11.64
263,3.6719999999999993,10.9
264,3.963999999999999,11.56
265,4.731999999999999,12.88
266,3.807999999999999,11.42
267,3.471999999999998,10.68
268,4.0920000000000005,11.78
269,3.8160000000000003,11.14
270,4.504,12.56
271,3.304,10.18
272,3.228,9.92
273,3.028,9.62
274,4.312,11.98
275,4.4159999999999995,12.34
276,4.064,11.66
277,4.039999999999999,11.4
278,4.335999999999999,12.34
279,3.0639999999999996,9.76
280,3.9360000000000004,11.34
281,4.595999999999999,12.64
282,3.832,11.28
283,3.4279999999999986,10.52
284,3.8560000000000003,11.14
285,3.8000000000000007,11.02
286,4.292000000000001,11.9
287,4.887999999999998,13.42
288,3.5359999999999996,10.76
289,4.023999999999999,11.76
290,3.2960000000000003,10.24
291,4.420000000000001,12.1
292,4.431999999999999,12.38
293,1.8039999999999998,6.76
294,4.795999999999999,13.04
295,4.888,13.42
296,4.591999999999999,12.78
297,4.356,12.34
298,4.64,12.7
299,4.719999999999999,12.82
300,4.183999999999998,12.06
